날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-08-27,강북구,4,0.0058,0.0396,0.41,0.0021,30.0,19.0
2023-08-27,도봉구,2,0.007,0.0386,0.58,0.0023,23.0,15.0
2023-08-27,노원구,6,0.0085,0.0365,0.43,0.0019,29.0,19.0
2023-08-27,은평구,14,0.0071,0.0316,0.38,0.0034,24.0,17.0
2023-08-27,서대문구,2,0.0089,0.0402,0.3,0.0037,22.0,14.0
2023-08-27,마포구,4,0.0114,0.0521,0.45,0.0024,31.0,19.0
2023-08-27,양천구,6,0.0117,0.0469,0.48,0.0025,30.0,20.0
2023-08-27,강서구,29,0.0125,0.0439,0.52,0.0025,30.0,20.0
2023-08-27,구로구,8,0.0092,0.0363,0.36,0.0023,27.0,18.0
2023-08-27,금천구,5,0.0099,0.0319,0.47,0.0041,33.0,22.0
2023-08-27,영등포구,4,0.0138,0.0455,0.3,0.0024,30.0,21.0
2023-08-27,동작구,4,0.0123,0.0437,0.41,0.0025,30.0,21.0
2023-08-27,관악구,3,0.013,0.0466,0.49,0.0026,34.0,21.0
2023-08-27,서초구,6,0.012,0.0374,0.42,0.003,26.0,13.0
2023-08-27,강남구,10,0.0126,0.0371,0.43,0.003,32.0,21.0
2023-08-27,송파구,10,0.0124,0.0369,0.46,0.0023,32.0,20.0
2023-08-27,강동구,16,0.0069,0.0324,0.45,0.0023,28.0,18.0
2023-08-28,종로구,44,0.0112,0.0283,0.35,0.0027,13.0,6.0
2023-08-28,중구,52,0.0078,0.0368,0.33,0.0024,17.0,13.0
2023-08-28,용산구,66,0.0135,0.0237,0.36,0.0029,15.0,9.0
2023-08-28,성동구,83,0.0098,0.0264,0.27,0.003,14.0,9.0
2023-08-28,광진구,150,0.0095,0.026,0.36968151147098516,0.002,14.0,7.0
2023-08-28,동대문구,106,0.0118,0.0246,0.35,0.0027,15.0,8.0
2023-08-28,중랑구,152,0.014036523797002367,0.03,0.3,0.002,21.0,11.0
2023-08-28,성북구,120,0.0107,0.0226,0.45,0.002,11.0,7.0
2023-08-28,강북구,129,0.0053,0.0297,0.3,0.0019,15.0,8.0
2023-08-28,도봉구,148,0.0075,0.0275,0.36968151147098516,0.002,10.0,6.0
2023-08-28,노원구,153,0.0084,0.0274,0.32,0.0018,15.0,8.0
2023-08-28,은평구,205,0.0065,0.0279,0.25,0.0034,11.0,7.0
2023-08-28,서대문구,134,0.0061,0.034,0.36968151147098516,0.0032,8.0,6.0
2023-08-28,마포구,106,0.0118,0.0337,0.36,0.0023,16.0,9.0
2023-08-28,양천구,90,0.0148,0.0253,0.37,0.0024,16.0,8.0
2023-08-28,강서구,144,0.011,0.0323,0.4,0.0022,16.0,11.0
2023-08-28,구로구,127,0.0105,0.022,0.25,0.002,10.0,5.0
2023-08-28,금천구,43,0.0083,0.0277,0.34,0.0029,17.0,10.0
2023-08-28,영등포구,103,0.0166,0.0251,0.26,0.0022,16.0,10.0
2023-08-28,동작구,152,0.0147,0.0262,0.31,0.0022,17.0,10.0
2023-08-28,관악구,148,0.0152,0.0256,0.37,0.0024,19.0,10.0
2023-08-28,서초구,125,0.0172,0.0201,0.32,0.0029,14.0,4.0
2023-08-28,강남구,150,0.0145,0.0239,0.31,0.003,15.0,9.0
2023-08-28,송파구,182,0.0142,0.0252,0.35,0.0021,17.0,9.0
2023-08-28,강동구,119,0.0082,0.0235,0.31,0.0022,14.0,8.0
2023-08-29,종로구,29,0.0152,0.0171,0.36,0.003,15.0,7.0
2023-08-29,중구,39,0.0189,0.0157,0.37,0.0028,12.0,7.0
2023-08-29,용산구,49,0.0111,0.0156,0.29,0.003,17.0,12.0
2023-08-29,성동구,75,0.0139,0.0187,0.3,0.0022,14.0,7.0
2023-08-29,광진구,80,0.0123,0.02,0.36968151147098516,0.002,14.0,6.0
2023-08-29,동대문구,68,0.0125,0.0208,0.34,0.0028,15.0,7.0
2023-08-29,중랑구,90,0.014036523797002367,0.0225,0.2,0.002,14.0,7.0
2023-08-29,성북구,81,0.0133,0.0151,0.5,0.0021,10.0,7.0
2023-08-29,강북구,95,0.0083,0.0188,0.31,0.002,16.0,7.0
2023-08-29,도봉구,124,0.0097,0.019,0.36968151147098516,0.002,8.0,5.0
2023-08-29,노원구,107,0.0121,0.0163,0.32,0.0019,16.0,9.0
2023-08-29,은평구,144,0.009,0.0151,0.21,0.0034,13.0,8.0
2023-08-29,서대문구,82,0.0114,0.0203,0.25,0.0036,10.0,5.0
2023-08-29,마포구,61,0.0098,0.0202,0.28,0.0022,16.0,10.0
2023-08-29,양천구,78,0.0123,0.0196,0.32,0.0024,14.0,6.0
2023-08-29,강서구,107,0.0115,0.0175,0.33,0.0025,16.0,8.0
2023-08-29,구로구,84,0.0081,0.0203,0.22,0.002,8.0,3.0
2023-08-29,금천구,42,0.01,0.0204,0.31,0.0028,16.0,8.0
2023-08-29,영등포구,66,0.0137,0.0211,0.21,0.0023,13.0,7.0
2023-08-29,동작구,84,0.0103,0.0243,0.24,0.0023,14.0,7.0
2023-08-29,관악구,91,0.0108,0.0246,0.32,0.0024,16.0,7.0
2023-08-29,서초구,94,0.0107,0.0175,0.26,0.003,13.0,4.0
2023-08-29,강남구,132,0.0141,0.0195,0.3,0.003,14.0,8.0
2023-08-29,송파구,144,0.0132,0.0194,0.3,0.0022,15.0,7.0
2023-08-29,강동구,115,0.0083,0.0192,0.29,0.0023,14.0,7.0
2023-08-30,종로구,33,0.0214,0.0208,0.49,0.0031,17.0,9.0
2023-08-30,중구,41,0.0241,0.0222,0.51,0.003,16.0,10.0
2023-08-30,용산구,30,0.0208,0.0231,0.47,0.0031,20.0,12.0
2023-08-30,성동구,55,0.0205,0.0229,0.41,0.0024,18.0,10.0
2023-08-30,광진구,84,0.0215,0.0233,0.36968151147098516,0.002,19.0,9.0
2023-08-30,동대문구,89,0.0235,0.0207,0.49,0.003,21.0,11.0
2023-08-30,중랑구,98,0.0148,0.0218,0.4,0.0022,20.0,10.0
2023-08-30,성북구,73,0.0217,0.0157,0.63,0.0022,14.0,12.0
2023-08-30,강북구,73,0.0176,0.0179,0.49,0.0022,22.0,10.0
2023-08-30,도봉구,109,0.0174,0.0158,0.36968151147098516,0.002,18.0,10.0
2023-08-30,노원구,109,0.0185,0.0202,0.46,0.002,21.0,9.0
2023-08-30,은평구,158,0.0111,0.0126,0.32,0.0035,19.0,7.0
2023-08-30,서대문구,91,0.0129,0.0186,0.31,0.0037,16.0,7.0
2023-08-30,마포구,69,0.0183,0.0228,0.41,0.0026,19.0,7.0
2023-08-30,양천구,77,0.0176,0.0245,0.43,0.0027,20.0,9.0
2023-08-30,강서구,105,0.0166,0.0207,0.41,0.0028,18.0,8.0
2023-08-30,구로구,76,0.0149,0.0226,0.32,0.0023,17.0,8.0
2023-08-30,금천구,33,0.0141,0.0252,0.45,0.003,23.0,12.0
2023-08-30,영등포구,58,0.0198,0.0268,0.26,0.0026,18.0,9.0
2023-08-30,동작구,100,0.0182,0.0246,0.4,0.0024,21.0,11.0
2023-08-30,관악구,78,0.0173,0.0314,0.46,0.0027,23.0,11.0
2023-08-30,서초구,87,0.0174,0.0231,0.39,0.0029,18.0,5.0
2023-08-30,강남구,135,0.0186,0.0261,0.42,0.003,18.0,11.0
2023-08-30,송파구,119,0.0224,0.0227,0.42,0.0023,21.0,10.0
2023-08-30,강동구,99,0.0141,0.0232,0.44,0.0024,19.0,10.0
2023-08-31,종로구,29,0.0181,0.0327,0.47,0.0034,20.0,12.0
2023-08-31,중구,31,0.0195,0.0361,0.44,0.0033,17.0,11.0
2023-08-31,용산구,33,0.0197,0.0334,0.45,0.0036,26.0,16.0
2023-08-31,성동구,62,0.0187,0.0314,0.39,0.0028,21.0,13.0
2023-08-31,광진구,111,0.0206,0.0289,0.36968151147098516,0.0022,26.0,14.0
2023-08-31,동대문구,72,0.0164,0.0337,0.43,0.0032,24.0,12.0
2023-08-31,중랑구,134,0.0107,0.0314,0.37,0.0023,24.0,13.0
2023-08-31,성북구,92,0.0168,0.0258,0.57,0.0023,18.0,14.0
2023-08-31,강북구,86,0.0101,0.0308,0.4,0.0023,32.0,11.0
2023-08-31,도봉구,129,0.0149,0.0125,0.36968151147098516,0.002,24.0,14.0
2023-08-31,노원구,121,0.015,0.0305,0.41,0.002,22.0,11.0
2023-08-31,은평구,157,0.0117,0.0235,0.26,0.0021,17.0,10.0
2023-08-31,서대문구,101,0.013,0.0297,0.24,0.0038,18.0,10.0
2023-08-31,마포구,64,0.0178,0.0354,0.39,0.0026,20.0,10.0
2023-08-31,양천구,87,0.014,0.0368,0.4,0.0028,20.0,10.0
2023-08-31,강서구,108,0.015,0.034,0.41,0.0031,21.0,11.0
2023-08-31,구로구,106,0.0113,0.0321,0.28,0.0025,20.0,10.0
2023-08-31,금천구,32,0.0134,0.0296,0.39,0.0032,25.0,13.0
2023-08-31,영등포구,62,0.0169,0.0379,0.24,0.0029,19.0,10.0
2023-08-31,동작구,104,0.0151,0.0369,0.35,0.0027,23.0,12.0
2023-08-31,관악구,88,0.0135,0.0373,0.4,0.003,22.0,10.0
2023-08-31,서초구,106,0.0168,0.0317,0.36,0.0032,23.0,11.0
2023-08-31,강남구,124,0.0192,0.0329,0.39,0.0034,23.0,15.0
2023-08-31,송파구,149,0.0238,0.026,0.44,0.0027,26.0,15.0
2023-08-31,강동구,105,0.0149,0.0318,0.46,0.0026,28.0,14.0
2023-09-01,종로구,33,0.0166,0.0354,0.47,0.0033,25.0,14.0
2023-09-01,중구,33,0.0153,0.0409,0.43,0.003,20.0,13.0
2023-09-01,용산구,38,0.018,0.0336,0.49,0.0034,30.0,17.0
2023-09-01,성동구,85,0.0156,0.0351,0.37,0.0031,26.0,14.0
2023-09-01,광진구,127,0.0162,0.0329,0.52,0.0021,29.0,14.0
2023-09-01,동대문구,86,0.0195,0.0034,0.46,0.0029,25.0,11.0
2023-09-01,중랑구,142,0.0065,0.0368,0.34,0.0023,27.0,14.0
2023-09-01,성북구,97,0.0136,0.0316,0.58,0.0023,20.0,13.0
2023-09-01,강북구,98,0.0061,0.0434,0.36,0.0022,28.0,13.0
2023-09-01,도봉구,161,0.0097,0.0457,0.49,0.0026,22.0,12.0
2023-09-01,노원구,123,0.0132,0.0365,0.41,0.0021,28.0,15.0
2023-09-01,은평구,125,0.0087,0.0319,0.25,0.0021,23.0,12.0
2023-09-01,서대문구,106,0.0106,0.0394,0.21,0.0034,20.0,12.0
2023-09-01,마포구,84,0.0177,0.0385,0.42,0.0024,29.0,14.0
2023-09-01,양천구,72,0.0154,0.041,0.41,0.0028,25.0,13.0
2023-09-01,강서구,132,0.0168,0.0364,0.41,0.0029,26.0,13.0
2023-09-01,구로구,95,0.0122,0.0338,0.3,0.0024,23.0,10.0
2023-09-01,금천구,41,0.0148,0.0332,0.46,0.0032,29.0,16.0
2023-09-01,영등포구,88,0.0206,0.0388,0.33,0.0026,25.0,14.0
2023-09-01,동작구,111,0.0156,0.041,0.38,0.0027,28.0,15.0
2023-09-01,관악구,92,0.0185,0.0394,0.47,0.003,31.0,16.0
2023-09-01,서초구,104,0.018,0.0331,0.4,0.0031,27.0,11.0
2023-09-01,강남구,125,0.0189,0.0348,0.4,0.0031,28.0,15.0
2023-09-01,송파구,152,0.0196,0.0367,0.44,0.0024,33.0,17.0
2023-09-01,강동구,111,0.012,0.029,0.4,0.0025,29.0,15.0
2023-09-02,종로구,24,0.015,0.0411,0.45,0.003,27.0,18.0
2023-09-02,중구,26,0.0222,0.0397,0.47,0.003,24.0,17.0
2023-09-02,용산구,27,0.0242,0.0324,0.53,0.0032,33.0,21.0
2023-09-02,성동구,51,0.0118,0.0407,0.36,0.0025,28.0,18.0
2023-09-02,광진구,62,0.0143,0.0339,0.53,0.002,28.0,16.0
2023-09-02,동대문구,71,0.0129,0.0401,0.42,0.003,30.0,17.0
2023-09-02,중랑구,107,0.0064,0.0354,0.35,0.0024,27.0,17.0
2023-09-02,성북구,73,0.0136,0.0339,0.58,0.0022,21.0,16.0
2023-09-02,강북구,57,0.0068,0.0475,0.37,0.0022,29.0,17.0
2023-09-02,도봉구,98,0.0103,0.047,0.51,0.0026,24.0,16.0
2023-09-02,노원구,113,0.0132,0.0369,0.42,0.002,29.0,17.0
2023-09-02,은평구,109,0.0081,0.0329,0.27,0.0021,27.0,16.0
2023-09-02,서대문구,59,0.0112,0.043,0.22,0.003,21.0,13.0
2023-09-02,마포구,47,0.0185,0.0494,0.45,0.0024,34.0,18.0
2023-09-02,양천구,59,0.0161,0.0493,0.45,0.0026,30.0,17.0
2023-09-02,강서구,84,0.0161,0.0465,0.47,0.0027,31.0,18.0
2023-09-02,구로구,68,0.0116,0.0398,0.32,0.0022,26.0,14.0
2023-09-02,금천구,33,0.0118,0.0394,0.44,0.0029,31.0,19.0
2023-09-02,영등포구,61,0.0216,0.0469,0.46,0.0026,30.0,19.0
2023-09-02,동작구,79,0.0174,0.0444,0.4,0.0025,29.0,19.0
2023-09-02,관악구,73,0.0196,0.0475,0.49,0.0028,35.0,20.0
2023-09-02,서초구,84,0.0211,0.0353,0.4,0.003,30.0,14.0
2023-09-02,강남구,127,0.0178,0.0355,0.4,0.003,29.0,18.0
2023-09-02,송파구,128,0.0186,0.0356,0.43,0.0023,32.0,18.0
2023-09-02,강동구,105,0.0113,0.0289,0.41,0.0023,34.0,17.0
2023-09-03,종로구,1,0.0095,0.0273,0.37,0.003,16.0,11.0
2023-09-03,중구,0,0.0125,0.0272,0.37,0.0028,14.0,11.0
2023-09-03,용산구,4,0.0111,0.0243,0.4,0.0029,19.0,14.0
2023-09-03,성동구,10,0.0064,0.0276,0.29,0.0022,17.0,11.0
2023-09-03,광진구,1,0.008,0.0243,0.52,0.0019,19.0,11.0
2023-09-03,동대문구,18,0.0084,0.0262,0.35,0.0027,19.0,11.0
2023-09-03,중랑구,6,0.014036523797002367,0.0291,0.3,0.0021,22.0,13.0
2023-09-03,성북구,4,0.0096,0.0217,0.56,0.0022,13.0,11.0
2023-09-03,강북구,4,0.0061,0.0276,0.33,0.002,18.0,11.0
2023-09-03,도봉구,1,0.0102,0.0249,0.53,0.0026,19.0,12.0
2023-09-03,노원구,6,0.0092,0.0237,0.36,0.0019,18.0,12.0
2023-09-03,은평구,16,0.006,0.0252,0.23,0.0019,13.0,9.0
2023-09-03,서대문구,7,0.0058,0.0311,0.21,0.0027,11.0,8.0
2023-09-03,마포구,5,0.012,0.0301,0.38,0.0023,20.0,12.0
2023-09-03,양천구,7,0.0126,0.0265,0.4,0.0024,18.0,11.0
2023-09-03,강서구,26,0.0136,0.0272,0.44,0.0025,18.0,11.0
2023-09-03,구로구,4,0.0092,0.0227,0.28,0.002,13.0,6.0
2023-09-03,금천구,1,0.0102,0.0213,0.39,0.0029,21.0,13.0
2023-09-03,영등포구,4,0.0139,0.0268,0.41,0.0024,22.0,12.0
2023-09-03,동작구,3,0.0131,0.0261,0.34,0.0024,19.0,13.0
2023-09-03,관악구,3,0.0138,0.0266,0.41,0.0026,21.0,12.0
2023-09-03,서초구,9,0.0119,0.0211,0.35,0.0029,16.0,8.0
2023-09-03,강남구,17,0.0114,0.0237,0.33,0.003,19.0,12.0
2023-09-03,송파구,9,0.0117,0.0231,0.38,0.0022,19.0,12.0
2023-09-03,강동구,14,0.0063,0.0218,0.36,0.0022,19.0,12.0
2023-09-04,종로구,42,0.0138,0.0187,0.4,0.003,16.0,9.0
2023-09-04,중구,50,0.0166,0.0201,0.37,0.0028,14.0,9.0
2023-09-04,용산구,36,0.016,0.0168,0.4,0.003,19.0,12.0
2023-09-04,성동구,97,0.0133,0.0185,0.31,0.0031,18.0,9.0
2023-09-04,광진구,181,0.0125,0.0172,0.54,0.002,18.0,9.0
2023-09-04,동대문구,94,0.0133,0.0177,0.36,0.0029,17.0,9.0
2023-09-04,중랑구,159,0.0042,0.0123,0.28,0.0021,18.0,9.0
2023-09-04,성북구,117,0.0115,0.0156,0.55,0.0023,12.0,6.0
2023-09-04,강북구,111,0.0062,0.0216,0.3,0.002,18.0,9.0
2023-09-04,도봉구,168,0.0079,0.0235,0.45,0.0025,12.0,6.0
2023-09-04,노원구,141,0.0101,0.0172,0.32,0.002,17.0,7.0
2023-09-04,은평구,152,0.0083,0.017,0.25,0.002,14.0,8.0
2023-09-04,서대문구,129,0.0079,0.0241,0.19,0.0027,11.0,6.0
2023-09-04,마포구,95,0.0164,0.0212,0.37,0.0022,21.0,10.0
2023-09-04,양천구,96,0.0177,0.0143,0.4,0.0024,19.0,10.0
2023-09-04,강서구,147,0.018,0.0169,0.42,0.0025,19.0,11.0
2023-09-04,구로구,106,0.013,0.0172,0.28,0.0021,13.0,5.0
2023-09-04,금천구,38,0.0147,0.0165,0.4,0.0027,21.0,10.0
2023-09-04,영등포구,101,0.0207,0.0178,0.4,0.0025,19.0,11.0
2023-09-04,동작구,135,0.0162,0.0181,0.34,0.0024,20.0,12.0
2023-09-04,관악구,111,0.0183,0.0202,0.4,0.0027,23.0,11.0
2023-09-04,서초구,108,0.0194,0.0172,0.35,0.003,17.0,4.0
2023-09-04,강남구,197,0.0168,0.017,0.35,0.003,18.0,10.0
2023-09-04,송파구,185,0.0165,0.0179,0.37,0.0022,21.0,10.0
2023-09-04,강동구,185,0.0101,0.0143,0.35,0.0023,18.0,9.0
2023-09-05,종로구,17,0.0139,0.0293,0.35,0.003,16.0,9.0
2023-09-05,중구,34,0.015,0.0307,0.32,0.0027,14.0,9.0
2023-09-05,용산구,24,0.0192,0.0275,0.35,0.0031,18.0,11.0
2023-09-05,성동구,70,0.01,0.0224,0.23,0.0029,15.0,7.0
2023-09-05,광진구,93,0.0116,0.0245,0.45,0.002,17.0,8.0
2023-09-05,동대문구,78,0.0149,0.0298,0.34,0.003,20.0,9.0
2023-09-05,중랑구,103,0.0121,0.0227,0.26,0.0025,19.0,9.0
2023-09-05,성북구,82,0.014,0.0227,0.52,0.0022,12.0,6.0
2023-09-05,강북구,76,0.0059,0.0278,0.28,0.0021,18.0,9.0
2023-09-05,도봉구,133,0.0081,0.0316,0.4,0.0025,12.0,6.0
2023-09-05,노원구,88,0.01,0.0097,0.3,0.002,17.0,8.0
2023-09-05,은평구,132,0.0083,0.0106,0.23,0.002,13.0,7.0
2023-09-05,서대문구,98,0.0068,0.0226,0.24,0.0029,9.0,6.0
2023-09-05,마포구,67,0.0141,0.0293,0.32,0.0023,23.0,11.0
2023-09-05,양천구,51,0.014,0.0262,0.33,0.0025,19.0,10.0
2023-09-05,강서구,108,0.0147,0.0254,0.37,0.0025,20.0,11.0
2023-09-05,구로구,86,0.0109,0.0235,0.23,0.0021,16.0,5.0
2023-09-05,금천구,28,0.0177,0.0252,0.36,0.0027,19.0,8.0
2023-09-05,영등포구,77,0.0185,0.015,0.34,0.0024,18.0,11.0
2023-09-05,동작구,83,0.0152,0.032,0.28,0.0025,19.0,10.0
2023-09-05,관악구,72,0.0163,0.033,0.35,0.0027,23.0,10.0
2023-09-05,서초구,96,0.0162,0.03,0.29,0.0029,16.0,4.0
2023-09-05,강남구,141,0.0174,0.024,0.3,0.0029,17.0,10.0
2023-09-05,송파구,129,0.0175,0.0241,0.32,0.0022,20.0,8.0
2023-09-05,강동구,120,0.0105,0.0204,0.29,0.0022,16.0,7.0
2023-09-06,종로구,30,0.0118,0.0255,0.33,0.003,15.0,9.0
2023-09-06,중구,31,0.0157,0.0247,0.35,0.0027,15.0,10.0
2023-09-06,용산구,25,0.0199,0.0193,0.37,0.0032,21.0,11.0
2023-09-06,성동구,60,0.0133,0.0146,0.27,0.0029,19.0,10.0
2023-09-06,광진구,112,0.0115,0.0216,0.45,0.0019,19.0,8.0
2023-09-06,동대문구,63,0.0105,0.0251,0.31,0.0029,23.0,9.0
2023-09-06,중랑구,122,0.0101,0.0212,0.26,0.0024,19.0,10.0
2023-09-06,성북구,57,0.0107,0.0203,0.48,0.0023,13.0,6.0
2023-09-06,강북구,68,0.0064,0.0249,0.28,0.002,21.0,9.0
2023-09-06,도봉구,128,0.0066,0.0302,0.36,0.0025,14.0,7.0
2023-09-06,노원구,113,0.0091,0.0193,0.29,0.0019,17.0,10.0
2023-09-06,은평구,111,0.0078,0.0212,0.47,0.002,16.0,10.0
2023-09-06,서대문구,81,0.0079,0.028,0.37,0.0028,12.0,8.0
2023-09-06,마포구,58,0.0113,0.0304,0.32,0.0025,22.0,10.0
2023-09-06,양천구,47,0.0129,0.0283,0.34,0.0025,19.0,10.0
2023-09-06,강서구,91,0.0128,0.0284,0.37,0.0024,20.0,11.0
2023-09-06,구로구,66,0.0089,0.0224,0.23,0.0021,16.0,6.0
2023-09-06,금천구,24,0.0137,0.0271,0.36,0.0029,20.0,8.0
2023-09-06,영등포구,67,0.0159,0.0257,0.35,0.0025,21.0,13.0
2023-09-06,동작구,84,0.0145,0.0272,0.29,0.0025,20.0,11.0
2023-09-06,관악구,68,0.0138,0.0279,0.33,0.0026,22.0,10.0
2023-09-06,서초구,83,0.0149,0.0225,0.3,0.0029,18.0,5.0
2023-09-06,강남구,118,0.0162,0.0201,0.28,0.0028,17.0,10.0
2023-09-06,송파구,111,0.0156,0.0224,0.33,0.0024,22.0,10.0
2023-09-06,강동구,94,0.0078,0.0203,0.27,0.0022,18.0,8.0
2023-09-07,종로구,19,0.0121,0.0343,0.35,0.003,16.0,9.0
2023-09-07,중구,23,0.0184,0.0314,0.39,0.0027,15.0,10.0
2023-09-07,용산구,28,0.0166,0.0313,0.35,0.003,20.0,12.0
2023-09-07,성동구,72,0.0076,0.0357,0.25,0.0029,17.0,10.0
2023-09-07,광진구,95,0.0111,0.0286,0.46,0.0021,24.0,12.0
2023-09-07,동대문구,70,0.01,0.0351,0.33,0.0029,19.0,9.0
2023-09-07,중랑구,134,0.0092,0.0305,0.27,0.0023,18.0,10.0
2023-09-07,성북구,78,0.0123,0.0274,0.45,0.0022,14.0,8.0
2023-09-07,강북구,86,0.0068,0.034,0.3,0.002,19.0,9.0
2023-09-07,도봉구,125,0.0102,0.0255,0.44,0.0026,18.0,12.0
2023-09-07,노원구,98,0.0103,0.0298,0.33,0.0019,20.0,11.0
2023-09-07,은평구,138,0.0099,0.0284,0.43,0.002,14.0,9.0
2023-09-07,서대문구,94,0.0108,0.0346,0.35,0.0028,13.0,9.0
2023-09-07,마포구,56,0.012,0.0391,0.34,0.0023,20.0,10.0
2023-09-07,양천구,72,0.0139,0.0353,0.35,0.0023,17.0,9.0
2023-09-07,강서구,112,0.0136,0.0366,0.38,0.0023,18.0,9.0
2023-09-07,구로구,76,0.008,0.028,0.24,0.0021,16.0,6.0
2023-09-07,금천구,27,0.0086,0.0431,0.32,0.0023,16.0,7.0
2023-09-07,영등포구,55,0.0152,0.0351,0.36,0.0023,19.0,11.0
2023-09-07,동작구,94,0.014,0.0379,0.3,0.0023,21.0,11.0
2023-09-07,관악구,74,0.0135,0.039,0.34,0.0025,23.0,11.0
2023-09-07,서초구,91,0.0123,0.0315,0.28,0.0029,19.0,5.0
2023-09-07,강남구,105,0.0143,0.0317,0.3,0.0028,18.0,11.0
2023-09-07,송파구,122,0.014,0.0338,0.33,0.0022,21.0,10.0
2023-09-07,강동구,124,0.0055,0.037,0.3,0.002,45.0,12.0
2023-09-08,종로구,27,0.012,0.0402,0.33,0.003,16.0,8.0
2023-09-08,중구,42,0.014,0.0417,0.34,0.0027,13.0,8.0
2023-09-08,용산구,35,0.0166,0.036,0.37,0.003,21.0,11.0
2023-09-08,성동구,68,0.0123,0.0381,0.29,0.0027,17.0,10.0
2023-09-08,광진구,134,0.0162,0.0322,0.42,0.0022,19.0,9.0
2023-09-08,동대문구,83,0.0105,0.0389,0.33,0.0029,19.0,8.0
2023-09-08,중랑구,158,0.0124,0.0323,0.27,0.0023,18.0,9.0
2023-09-08,성북구,92,0.0125,0.0288,0.44,0.0023,13.0,7.0
2023-09-08,강북구,99,0.0063,0.0371,0.28,0.0021,15.0,8.0
2023-09-08,도봉구,152,0.0103,0.0368,0.34,0.0027,11.0,5.0
2023-09-08,노원구,136,0.015,0.0297,0.33,0.0019,18.0,9.0
2023-09-08,은평구,128,0.0086,0.033,0.41,0.0021,15.0,7.0
2023-09-08,서대문구,121,0.0081,0.0418,0.34,0.0029,13.0,7.0
2023-09-08,마포구,75,0.0131,0.0383,0.33,0.0023,17.0,7.0
2023-09-08,양천구,86,0.0148,0.0398,0.36,0.0026,18.0,8.0
2023-09-08,강서구,107,0.0142,0.0398,0.37,0.0027,18.0,8.0
2023-09-08,구로구,97,0.0111,0.0309,0.26,0.0026,18.0,6.0
2023-09-08,금천구,37,0.018,0.0369,0.36,0.0027,17.0,7.0
2023-09-08,영등포구,94,0.0188,0.0356,0.35,0.0024,18.0,10.0
2023-09-08,동작구,112,0.0164,0.0384,0.3,0.0025,21.0,10.0
2023-09-08,관악구,85,0.0178,0.0383,0.36,0.0027,23.0,10.0
2023-09-08,서초구,103,0.0144,0.0329,0.28,0.003,19.0,6.0
2023-09-08,강남구,153,0.0178,0.0336,0.32,0.0028,18.0,10.0
2023-09-08,송파구,150,0.0212,0.0315,0.36,0.0023,22.0,8.0
2023-09-08,강동구,148,0.0132,0.0277,0.32,0.0023,22.0,9.0
2023-09-09,종로구,17,0.0148,0.0437,0.41,0.003,28.0,16.0
2023-09-09,중구,32,0.0161,0.0458,0.4,0.003,24.0,15.0
2023-09-09,용산구,41,0.0167,0.042,0.44,0.0034,33.0,19.0
2023-09-09,성동구,67,0.0177,0.0389,0.36,0.0026,29.0,18.0
2023-09-09,광진구,89,0.0181,0.0375,0.55,0.0024,32.0,17.0
2023-09-09,동대문구,89,0.0143,0.0424,0.39,0.0031,32.0,16.0
2023-09-09,중랑구,121,0.0132,0.041,0.34,0.0025,29.0,17.0
2023-09-09,성북구,72,0.0132,0.0369,0.53,0.0022,20.0,14.0
2023-09-09,강북구,59,0.0067,0.047,0.35,0.0021,26.0,15.0
2023-09-09,도봉구,90,0.0095,0.0315,0.46,0.0028,19.0,10.0
2023-09-09,노원구,99,0.0128,0.0389,0.37,0.002,27.0,15.0
2023-09-09,은평구,110,0.0098,0.0369,0.49,0.0021,29.0,15.0
2023-09-09,서대문구,92,0.0111,0.0433,0.46,0.003,27.0,14.0
2023-09-09,마포구,57,0.0173,0.0446,0.41,0.0026,33.0,17.0
2023-09-09,양천구,56,0.0166,0.0455,0.43,0.0029,33.0,18.0
2023-09-09,강서구,79,0.0179,0.0419,0.43,0.0033,34.0,18.0
2023-09-09,구로구,67,0.014,0.0361,0.33,0.0032,33.0,15.0
2023-09-09,금천구,26,0.026,0.0452,0.5,0.0032,35.0,20.0
2023-09-09,영등포구,63,0.0197,0.04,0.42,0.0028,30.0,18.0
2023-09-09,동작구,102,0.0192,0.0473,0.39,0.0029,34.0,20.0
2023-09-09,관악구,58,0.0202,0.0466,0.45,0.0032,38.0,18.0
2023-09-09,서초구,82,0.0175,0.0381,0.37,0.0032,33.0,14.0
2023-09-09,강남구,146,0.02,0.0392,0.39,0.003,30.0,18.0
2023-09-09,송파구,115,0.0236,0.0419,0.43,0.0026,35.0,18.0
2023-09-09,강동구,109,0.0133,0.0387,0.39,0.0024,33.0,16.0
2023-09-10,종로구,3,0.0132,0.0538,0.45,0.0034,34.0,23.0
2023-09-10,중구,3,0.0159,0.0539,0.44,0.0033,29.0,22.0
2023-09-10,용산구,3,0.0169,0.0487,0.49,0.0036,39.0,26.0
2023-09-10,성동구,8,0.0141,0.0512,0.41,0.0027,36.0,25.0
2023-09-10,광진구,5,0.0142,0.0495,0.61,0.0026,37.0,24.0
2023-09-10,동대문구,27,0.011,0.0563,0.43,0.0033,37.0,23.0
