피부염_lag3,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
413.0,0.0138,0.0457,0.36968151147098516,0.0021,36.0,20.0
454.0,0.0159,0.0517,0.32,0.0026,28.0,16.0
654.0,0.015,0.0511,0.37,0.0024,36.0,15.0
22.0,0.0099,0.0578,0.35,0.0023,28.0,15.0
25.0,0.0113,0.0553,0.43,0.003,30.0,15.0
20.0,0.0126,0.0576,0.36,0.0034,32.0,15.0
11.0,0.0093,0.0551,0.31,0.0026,19.0,10.0
32.0,0.0081,0.0595,0.31,0.0027,21.0,9.0
29.0,0.0055,0.0492,0.26,0.002,15.0,6.0
24.0,0.009,0.0491,0.31,0.0028,19.0,11.0
30.0,0.0091,0.0606,0.28,0.0025,18.0,8.0
50.0,0.0105,0.0584,0.32,0.0027,22.0,12.0
26.0,0.0065,0.0548,0.28,0.0028,18.0,8.0
25.0,0.0104,0.0588,0.26,0.003,20.0,12.0
18.0,0.0115,0.0572,0.3,0.0024,21.0,10.0
41.0,0.01,0.0632,0.29,0.0026,19.0,10.0
61.0,0.0071,0.0598,0.23,0.0024,18.0,10.0
12.0,0.0086,0.0569,0.28,0.0027104736842105265,19.0,7.0
9.0,0.0089,0.0481,0.26,0.0023,21.0,10.0
24.0,0.0082,0.0577,0.29,0.0024,20.0,10.0
20.0,0.0075,0.0601,0.31,0.0026,18.0,7.0
13.0,0.0089,0.055,0.28,0.0024,15.0,9.0
14.0,0.0106,0.0583,0.31,0.0029,22.0,13.0
33.0,0.0101,0.0577,0.26,0.0024,20.0,12.0
37.0,0.0105,0.0551,0.36968151147098516,0.0029,20.0,9.0
19.0,0.007,0.0549,0.35,0.0026,21.0,12.0
35.0,0.0109,0.0543,0.26,0.0023,20.0,12.0
39.0,0.0078,0.0525,0.32,0.002,22.0,12.0
541.0,0.0058,0.0591,0.28,0.0021,19.0,11.0
818.0,0.0066,0.0567,0.38,0.0027,20.0,11.0
522.0,0.0073,0.0599,0.3,0.0029,21.0,10.0
361.0,0.0113,0.0512,0.35,0.0024,26.0,15.0
501.0,0.0108,0.0588,0.38,0.0023,34.0,17.0
754.0,0.0071,0.0466,0.3,0.0018,26.0,13.0
495.0,0.0138,0.0485,0.39,0.003,31.0,19.0
728.0,0.0159,0.0552,0.36,0.0026,30.0,17.0
932.0,0.014,0.0549,0.4,0.0026,34.0,19.0
445.0,0.0124,0.0508,0.33,0.0026,38.0,18.0
617.0,0.0147,0.0537,0.33,0.0029,32.0,20.0
635.0,0.0197,0.0528,0.36,0.0022,37.0,21.0
441.0,0.0132,0.0581,0.37,0.0028,28.0,19.0
634.0,0.011,0.0564,0.32,0.0023,30.0,18.0
810.0,0.0113,0.0465,0.31,0.0022,35.0,20.0
175.0,0.0123,0.0567,0.4,0.0027104736842105265,35.0,20.0
181.0,0.0131,0.0559,0.38,0.0024,34.0,20.0
458.0,0.0121,0.0518,0.48,0.0025,39.0,24.0
535.0,0.014,0.054,0.41,0.0029,30.0,16.0
277.0,0.0166,0.0471,0.42,0.0024,29.0,19.0
603.0,0.014,0.0541,0.36,0.0023,32.0,20.0
584.0,0.0135,0.0526,0.36968151147098516,0.0025,31.0,17.0
390.0,0.0144,0.0536,0.39,0.0028,35.0,21.0
333.0,0.016,0.0502,0.32,0.0022,34.0,21.0
490.0,0.0172,0.0502,0.44,0.002,43.0,22.0
398.0,0.0128,0.0569,0.39,0.0021,37.0,20.0
620.0,0.0124,0.0526,0.54,0.0028,38.0,22.0
422.0,0.013,0.0538,0.39,0.0029,35.0,19.0
260.0,0.0137,0.0439,0.36,0.0026,17.0,8.0
492.0,0.011,0.0463,0.37,0.0025,19.0,9.0
425.0,0.0092,0.0395,0.3,0.0023,13.0,5.0
452.0,0.0114,0.0353,0.39,0.003,21.0,12.0
547.0,0.0102,0.0455,0.3,0.0023,18.0,10.0
642.0,0.0117,0.045,0.38,0.0026,18.0,10.0
461.0,0.0131,0.0413,0.3,0.0026,22.0,10.0
665.0,0.0149,0.0428,0.33,0.003,20.0,11.0
372.0,0.0138,0.0423,0.36,0.0023,23.0,12.0
452.0,0.0121,0.035,0.34,0.0024,21.0,13.0
699.0,0.0119,0.0441,0.36,0.0026,21.0,11.0
129.0,0.0133,0.0457,0.36,0.0028,18.0,11.0
129.0,0.0121,0.0433,0.38,0.0029,21.0,11.0
222.0,0.0111,0.0437,0.49,0.0025,20.0,13.0
376.0,0.0132,0.043,0.41,0.0028,18.0,8.0
375.0,0.0152,0.0371,0.4,0.0025,16.0,11.0
349.0,0.0136,0.0439,0.39,0.003,21.0,13.0
441.0,0.0148,0.0407,0.34,0.0024,20.0,11.0
454.0,0.0127,0.0395,0.36968151147098516,0.0024,21.0,12.0
304.0,0.011,0.0418,0.39,0.0027104736842105265,20.0,12.0
298.0,0.017,0.0391,0.34,0.0023,21.0,13.0
555.0,0.0144,0.0415,0.42,0.0021,24.0,12.0
542.0,0.0101,0.0462,0.36,0.0021,22.0,12.0
489.0,0.01,0.0373,0.6,0.003,29.0,19.0
303.0,0.0127,0.0434,0.38,0.0025,23.0,13.0
468.0,0.0162,0.0625,0.42,0.0028,27.0,17.0
553.0,0.0128,0.0542,0.32,0.0024,23.0,12.0
479.0,0.015,0.0519,0.39,0.0029,28.0,16.0
429.0,0.0129,0.0518,0.35,0.0024,18.0,9.0
659.0,0.0131,0.0611,0.34,0.0023,25.0,14.0
891.0,0.017,0.0588,0.32,0.0027,26.0,13.0
552.0,0.0196,0.0628,0.41,0.0028,26.0,16.0
709.0,0.0181,0.0596,0.35,0.0029,24.0,14.0
454.0,0.0181,0.0601,0.4,0.0023,27.0,14.0
760.0,0.0142,0.0489,0.36,0.0024,22.0,12.0
687.0,0.0168,0.0628,0.41,0.0026,29.0,16.0
739.0,0.015,0.0579,0.39,0.0022,24.0,12.0
155.0,0.0115,0.0632,0.39,0.0025,25.0,12.0
262.0,0.015,0.0537,0.39,0.0024,20.0,10.0
441.0,0.0063,0.0489,0.51,0.0027,18.0,14.0
446.0,0.0201,0.0507,0.41,0.0025,21.0,14.0
144.0,0.0164,0.0633,0.41,0.0029,28.0,17.0
521.0,0.0169,0.0598,0.36,0.0025,24.0,14.0
574.0,0.0184,0.0573,0.35,0.0025,24.0,11.0
336.0,0.016,0.06,0.42,0.0028,22.0,10.0
329.0,0.0171,0.0556,0.35,0.0023,21.0,12.0
499.0,0.0186,0.055,0.45,0.002,23.0,12.0
509.0,0.0071,0.0541,0.38,0.0019,12.0,3.0
301.0,0.0123,0.059,0.54,0.0027,20.0,10.0
216.0,0.0159,0.0568,0.41,0.0029,24.0,12.0
359.0,0.0116,0.0661,0.45,0.0026,36.0,21.0
461.0,0.0108,0.0581,0.34,0.0025,30.0,18.0
364.0,0.0121,0.0609,0.43,0.0032,33.0,21.0
494.0,0.0165,0.0673,0.43,0.0028,33.0,19.0
563.0,0.012,0.069,0.37,0.0025,31.0,15.0
383.0,0.0146,0.0636,0.36,0.0027,33.0,19.0
344.0,0.0195,0.0593,0.39,0.003,33.0,21.0
443.0,0.0172,0.0628,0.43,0.0025,36.0,22.0
305.0,0.0145,0.0502,0.38,0.0024,31.0,20.0
365.0,0.0129,0.0681,0.44,0.0028,35.0,22.0
492.0,0.0142,0.0704,0.45,0.0028,37.0,22.0
295.0,0.0153,0.0698,0.44,0.0029,33.0,21.0
102.0,0.0171,0.0607,0.39,0.0026,33.0,21.0
158.0,0.0113,0.0657,0.6,0.0027,37.0,23.0
301.0,0.0116,0.0668,0.46,0.0023,31.0,18.0
322.0,0.0173,0.0581,0.42,0.0026,28.0,19.0
102.0,0.0175,0.0634,0.47,0.0031,35.0,23.0
378.0,0.016,0.0588,0.38,0.0025,32.0,19.0
244.0,0.0157,0.0621,0.43,0.0031,35.0,22.0
208.0,0.0142,0.0647,0.45,0.0032,31.0,17.0
462.0,0.0184,0.0539,0.51,0.0021,37.0,20.0
332.0,0.0115,0.0577,0.41,0.0022,34.0,20.0
22.0,0.015,0.0536,0.59,0.0027,32.0,19.0
9.0,0.0143,0.0577,0.42,0.0026,31.0,20.0
5.0,0.0173,0.0562,0.38,0.0023,32.0,21.0
8.0,0.0084,0.0592,0.44,0.0022,24.0,15.0
13.0,0.0075,0.0521,0.31,0.0022,17.0,13.0
20.0,0.009,0.0477,0.39,0.0028,25.0,14.0
41.0,0.0108,0.0606,0.37,0.0024,21.0,12.0
38.0,0.0088,0.0589,0.32,0.0022,22.0,15.19673855865334
16.0,0.0106,0.0565,0.33,0.0026,19.0,12.0
11.0,0.0107,0.0575,0.32,0.0029,22.0,15.0
18.0,0.0098,0.061,0.37,0.0022,24.0,14.0
8.0,0.0075,0.046,0.32,0.0021,20.0,12.0
11.0,0.0096,0.0601,0.4,0.0025,22.0,14.0
49.0,0.0109,0.0589,0.41,0.0025,24.0,14.0
7.0,0.0109,0.0628,0.38,0.0025,22.0,14.0
15.0,0.0086,0.0587,0.31,0.0024,21.0,13.0
7.0,0.0042,0.054,0.53,0.0022,18.0,14.0
33.0,0.0089,0.0549,0.35,0.0022,17.0,12.0
6.0,0.008,0.0524,0.38,0.0026,19.0,14.0
22.0,0.0083,0.0575,0.32,0.0025,21.0,12.0
28.0,0.0073,0.0597,0.36,0.0027,21.0,14.0
22.0,0.007,0.0611,0.36,0.0024,17.0,10.0
12.0,0.0088,0.0556,0.44,0.0019,20.0,12.0
10.0,0.0112,0.0519,0.3,0.002,21.0,13.0
7.0,0.0081,0.0511,0.36,0.0023,20.0,13.0
630.0,0.0068,0.0629,0.41,0.0019,19.0,10.0
496.0,0.0051,0.0529,0.34,0.002,22.0,13.0
989.0,0.0058,0.0507,0.55,0.0025,17.0,12.0
768.0,0.0186,0.0342,0.4,0.0026,30.0,18.0
802.0,0.019,0.054,0.43,0.0033,29.0,18.0
645.0,0.0225,0.0475,0.45,0.0025,34.0,20.0
565.0,0.0223,0.0492,0.41,0.0033,30.0,19.0
396.0,0.02,0.0533,0.44,0.0031,32.0,18.0
635.0,0.0169,0.0519,0.36,0.0026,26.0,18.0
776.0,0.0199,0.0533,0.42,0.003,28.0,17.0
573.0,0.0178,0.0403,0.41,0.0033,31.0,18.0
599.0,0.0144,0.0466,0.34,0.0028,29.0,16.0
487.0,0.0143,0.0369,0.46,0.0024,33.0,21.0
719.0,0.0175,0.0519,0.45,0.003,30.0,20.0
894.0,0.0221,0.0424,0.35,0.0029,27.0,16.0
155.0,0.0163,0.0475,0.48,0.0024,28.0,16.0
203.0,0.0164,0.0409,0.42,0.0026,28.0,17.0
551.0,0.0135,0.0359,0.6,0.0027,30.0,20.0
530.0,0.0172,0.0508,0.47,0.0032,26.0,14.0
304.0,0.0194,0.0466,0.42,0.0028,23.0,17.0
606.0,0.0202,0.0487,0.4,0.0029,28.0,18.0
584.0,0.019,0.0432,0.41,0.0027,29.0,16.0
400.0,0.0214,0.05,0.47,0.0033,32.0,20.0
376.0,0.0205,0.042,0.35,0.0023,30.0,19.0
586.0,0.018,0.0449,0.45,0.0022,31.0,18.0
427.0,0.0109,0.0452,0.39,0.0023,29.0,17.0
670.0,0.0129,0.0437,0.55,0.0027,27.0,17.0
462.0,0.0163,0.0509,0.44,0.0032,30.0,19.0
267.0,0.0164,0.0507,0.37,0.0026,23.0,13.0
480.0,0.0159,0.0486,0.41,0.0031,29.0,15.0
478.0,0.0115,0.0443,0.3,0.0024,24.0,10.0
422.0,0.0169,0.0383,0.4,0.0036,30.0,18.0
561.0,0.012,0.0566,0.32,0.0026,23.0,14.0
753.0,0.014,0.0512,0.39,0.0027,24.0,14.0
481.0,0.0153,0.0489,0.31,0.0028,30.0,15.0
588.0,0.0178,0.0516,0.33,0.0031,26.0,16.0
380.0,0.0172,0.0542,0.39,0.0026,28.0,17.0
386.0,0.0143,0.0419,0.35,0.0026,26.0,16.0
695.0,0.0149,0.055,0.38,0.0028,26.0,14.0
175.0,0.0173,0.0516,0.38,0.0031,25.0,15.0
155.0,0.0165,0.0513,0.34,0.0028,26.0,14.0
226.0,0.0121,0.048,0.4,0.0027,26.0,14.0
449.0,0.0153,0.0507,0.41,0.0031,23.0,12.0
454.0,0.0176,0.0455,0.38,0.0027,21.0,15.0
377.0,0.0171,0.0468,0.42,0.0033,29.0,19.0
452.0,0.0149,0.0493,0.41,0.0027,27.0,14.0
307.0,0.0136,0.0525,0.38,0.0031,27.0,16.0
307.0,0.0148,0.0479,0.4,0.0023,24.0,13.0
567.0,0.0174,0.0407,0.43,0.0022,31.0,18.0
448.0,0.0083,0.0533,0.35,0.0022,25.0,14.0
400.0,0.0106,0.051,0.48,0.0027,24.0,15.0
654.0,0.0166,0.0323,0.4,0.0026,27.0,16.0
498.0,0.0168,0.0484,0.29,0.0024,25.0,16.0
371.0,0.0171,0.0416,0.38,0.0025,28.0,18.0
491.0,0.0232,0.0507,0.43,0.0024,30.0,19.0
466.0,0.0218,0.0469,0.39,0.003,29.0,19.0
368.0,0.0191,0.045,0.34,0.0027,32.0,21.0
242.0,0.0203,0.0464,0.43,0.0029,34.0,20.0
364.0,0.0155,0.0231,0.36,0.0026,30.0,19.0
388.0,0.0212,0.0448,0.39,0.0025,27.0,17.0
323.0,0.0176,0.0134,0.43,0.0032,31.0,19.0
543.0,0.014,0.0405,0.33,0.0022,32.0,20.0
305.0,0.0159,0.0476,0.41,0.0026,30.0,19.0
583.0,0.017,0.0498,0.39,0.0028,27.0,18.0
114.0,0.0158,0.0457,0.43,0.0027,31.0,19.0
105.0,0.0145,0.0451,0.43,0.002,30.0,18.0
211.0,0.0107,0.0427,0.44,0.0024,28.0,19.0
344.0,0.0173,0.0452,0.47,0.0029,25.0,15.0
305.0,0.0201,0.0424,0.41,0.0025,23.0,17.0
414.0,0.0198,0.0511,0.45,0.0029,29.0,21.0
371.0,0.0158,0.0501,0.4,0.0026,28.0,16.0
277.0,0.0182,0.0484,0.37,0.0029,27.0,17.0
205.0,0.0181,0.0454,0.28,0.0021,29.0,18.0
485.0,0.0159,0.0291,0.41,0.002,30.0,17.0
381.0,0.0093,0.0501,0.36,0.0021,26.0,17.0
254.0,0.0127,0.0475,0.52,0.0026,28.0,18.0
414.0,0.0158,0.0497,0.39,0.0026,27.0,18.0
571.0,0.0172,0.0487,0.42,0.003,29.0,19.0
438.0,0.0179,0.0382,0.43,0.0034,36.0,23.0
334.0,0.0192,0.0436,0.44,0.0031,32.0,22.0
359.0,0.0233,0.0157,0.46,0.0025,33.0,19.0
607.0,0.0168,0.0375,0.34,0.0025,36.0,23.0
401.0,0.0231,0.0434,0.43,0.003,30.0,19.0
483.0,0.0187,0.0491,0.42,0.0032,28.0,19.0
582.0,0.0232,0.0422,0.46,0.0032,39.0,24.0
395.0,0.0216,0.0409,0.37,0.0028,37.0,23.0
442.0,0.0244,0.0438,0.4,0.0034,32.0,21.0
350.0,0.024,0.0459,0.43,0.0028,34.0,22.0
455.0,0.0182,0.0417,0.38,0.0028,31.0,21.0
145.0,0.0175,0.0403,0.38,0.0025,28.0,19.0
124.0,0.0145,0.0475,0.44,0.002,28.0,16.0
207.0,0.0129,0.0475,0.36,0.0026,26.0,18.0
381.0,0.0161,0.0493,0.43,0.003,25.0,16.0
359.0,0.0192,0.0406,0.41,0.0026,24.0,17.0
630.0,0.0223,0.0493,0.48,0.0033,34.0,25.0
342.0,0.019,0.0472,0.37,0.0028,28.0,18.0
403.0,0.0167,0.0486,0.42,0.0028,29.0,18.0
261.0,0.0103,0.0456,0.46,0.0026,30.0,20.0
275.0,0.0159,0.0374,0.26,0.002,22.0,15.0
402.0,0.0161,0.0436,0.47,0.002,29.0,17.0
523.0,0.0079,0.0498,0.35,0.002,27.0,17.0
722.0,0.0097,0.0514,0.54,0.0026,26.0,16.0
492.0,0.0139,0.051,0.4,0.003,29.0,19.0
337.0,0.016,0.0491,0.39,0.003,24.0,16.0
429.0,0.015,0.0465,0.38,0.0029,24.0,15.0
656.0,0.0142,0.0436,0.3,0.0027,23.0,14.0
469.0,0.0171,0.0431,0.37,0.0033,24.0,16.0
622.0,0.0184,0.047,0.36,0.0028,22.0,12.0
831.0,0.0192,0.051,0.4,0.0033,28.0,16.0
449.0,0.0176,0.0493,0.32,0.003,27.0,16.0
499.0,0.0188,0.05,0.35,0.0035,25.0,17.0
498.0,0.0224,0.0513,0.41,0.0026,29.0,19.0
416.0,0.0172,0.0498,0.37,0.0035,22.0,14.0
643.0,0.0162,0.0524,0.33,0.0029,24.0,16.0
758.0,0.0154,0.0436,0.37,0.0027,26.0,16.0
163.0,0.0161,0.0445,0.4,0.0023,27.0,14.0
155.0,0.0162,0.0463,0.39,0.0029,27.0,17.0
436.0,0.0129,0.0421,0.46,0.0028,27.0,17.0
475.0,0.0168,0.0498,0.43,0.0033,23.0,13.0
232.0,0.0176,0.0441,0.37,0.0028,20.0,15.0
523.0,0.018,0.0498,0.35,0.0029,25.0,16.0
505.0,0.0162,0.0504,0.4,0.003,25.0,15.0
280.0,0.0173,0.0575,0.41,0.0034,26.0,19.0
313.0,0.0191,0.0447,0.36,0.0025,26.0,18.0
452.0,0.0166,0.0454,0.45,0.0023,31.0,17.0
220.0,0.0101,0.0496,0.36,0.0023,26.0,16.0
327.0,0.0118,0.0531,0.54,0.0027,27.0,15.0
494.0,0.0148,0.0505,0.39,0.0033,26.0,16.0
329.0,0.0187,0.0427,0.39,0.0036,23.0,16.0
294.0,0.0192,0.0476,0.39,0.0034,21.0,12.0
253.0,0.0166,0.0467,0.36,0.0035,21.0,10.0
462.0,0.0182,0.0386,0.3,0.0027,20.0,10.0
373.0,0.0245,0.0454,0.38,0.003,21.0,10.0
485.0,0.019,0.0501,0.36,0.003,19.0,11.0
624.0,0.0257,0.0458,0.43,0.0034,26.0,15.0
383.0,0.0227,0.0454,0.33,0.0031,22.0,12.0
277.0,0.0249,0.0479,0.37,0.004,25.0,16.0
334.0,0.0289,0.0472,0.43,0.003,30.0,17.0
367.0,0.0189,0.054,0.33,0.0032,21.0,13.0
82.0,0.0141,0.0498,0.32,0.0021,17.0,8.0
110.0,0.0202,0.0397,0.36,0.0026,22.0,14.0
170.0,0.0154,0.0504,0.36,0.0027,20.0,13.0
342.0,0.017,0.0515,0.4,0.0031,18.0,10.0
304.0,0.0177,0.0459,0.35,0.0026,15.0,11.0
492.0,0.0207,0.0546,0.44,0.0034,23.0,15.0
346.0,0.0221,0.0475,0.36,0.0029,22.0,13.0
331.0,0.0213,0.0451,0.39,0.0029,24.0,13.0
223.0,0.009,0.0445,0.4,0.003,26.904448539089234,12.0
224.0,0.019,0.047,0.34,0.0024,21.0,15.0
307.0,0.0164,0.0478,0.42,0.0021,20.0,10.0
21.0,0.009,0.0552,0.33,0.0021,20.0,12.0
12.0,0.0092,0.0603,0.46,0.0027,18.0,10.0
7.0,0.0154,0.0525,0.38,0.0032,22.0,13.0
10.0,0.0123,0.0473,0.38,0.0032,27.0,15.0
14.0,0.0112,0.0421,0.3,0.0027,25.0,13.0
23.0,0.0134,0.0409,0.4,0.0032,28.0,19.0
34.0,0.0152,0.0492,0.38,0.0029,25.0,13.0
29.0,0.014,0.0529,0.36,0.0031,27.0,18.0
28.0,0.0151,0.0503,0.35,0.0031,26.0,15.0
7.0,0.0177,0.0492,0.38,0.0038,29.0,19.0
19.0,0.0164,0.0531,0.41,0.0028,31.0,18.0
13.0,0.0132,0.0396,0.37,0.0026,26.0,17.0
15.0,0.0138,0.0488,0.41,0.0032,25.0,15.0
55.0,0.0163,0.0483,0.42,0.0032,30.0,18.0
2.0,0.013,0.0495,0.37,0.0029,25.0,15.0
22.0,0.0153,0.0502,0.37,0.0029,27.0,17.0
13.0,0.0089,0.0419,0.47,0.0027,25.0,16.0
8.0,0.0116,0.0481,0.35,0.0026,20.0,14.0
23.0,0.0144,0.0599,0.46,0.0033,29.0,21.0
11.0,0.0097,0.047,0.37,0.0023,23.0,12.0
28.0,0.0146,0.0459,0.41,0.0029,27.0,16.0
9.0,0.0103,0.0517,0.37,0.0032,27.0,16.0
19.0,0.0108,0.0536,0.4,0.0031,23.0,13.0
46.0,0.0136,0.0434,0.46,0.0022,29.0,14.0
16.0,0.0071,0.0496,0.35,0.0023,28.0,17.0
828.0,0.0076,0.0539,0.54,0.0029,27.0,15.0
642.0,0.0118,0.0447,0.39,0.0029,27.0,17.0
415.0,0.0155,0.0439,0.34,0.0024,26.0,18.0
513.0,0.0199,0.0706,0.53,0.0034,45.0,28.0
651.0,0.0164,0.0609,0.37,0.0029,43.0,24.0
571.0,0.018,0.0573,0.49,0.0034,44.0,31.0
787.0,0.0241,0.0672,0.48,0.0031,42.0,27.0
993.0,0.0192,0.0662,0.42,0.0033,42.0,29.0
664.0,0.0227,0.0652,0.42,0.0032,47.0,26.0
629.0,0.0221,0.0613,0.45,0.0038,46.0,31.0
800.0,0.0242,0.0635,0.49,0.0029,50.0,33.0
487.0,0.0165,0.0479,0.45,0.0027,43.0,29.0
497.0,0.0218,0.0428,0.49,0.0032,33.0,21.0
847.0,0.0226,0.0673,0.51,0.0035,48.0,30.0
175.0,0.0188,0.0741,0.48,0.0033,42.0,28.0
346.0,0.013,0.0774,0.48,0.0028,44.0,23.0
545.0,0.0121,0.0686,0.58,0.0028,43.0,27.0
546.0,0.0213,0.0617,0.52,0.003,39.0,29.0
593.0,0.0248,0.0724,0.51,0.0035,49.0,34.0
188.0,0.0166,0.07,0.42,0.0031,44.0,29.0
680.0,0.0163,0.0621,0.5,0.003,48.0,29.0
381.0,0.015,0.0653,0.47,0.0035,49.0,31.0
405.0,0.0166,0.0694,0.5,0.0032,42.0,26.0
776.0,0.0177,0.0624,0.56,0.0026,50.0,27.0
662.0,0.0107,0.0585,0.43,0.0024,47.0,31.0
622.0,0.0098,0.0717,0.63,0.0028,42.0,26.0
463.0,0.0144,0.0611,0.45,0.0031,44.0,30.0
305.0,0.0209,0.0538,0.43,0.0026,46.0,33.0
398.0,0.0251,0.036,0.5,0.0037,36.0,21.0
497.0,0.0157,0.0348,0.32,0.0027,30.0,16.0
436.0,0.0146,0.0324,0.4,0.0034,29.0,19.0
548.0,0.0247,0.0364,0.44,0.0029,33.0,19.0
771.0,0.0193,0.039,0.36,0.003,32.0,19.0
489.0,0.0232,0.0366,0.36,0.0032,35.0,16.0
482.0,0.0231,0.0379,0.4,0.0038,33.0,21.0
648.0,0.0219,0.0407,0.41,0.0028,37.0,21.0
393.0,0.0148,0.0326,0.37,0.0028,33.0,19.0
684.0,0.0207,0.0361,0.46,0.003,35.0,21.0
425.0,0.0198,0.0403,0.42,0.0035,35.0,19.0
600.0,0.0218,0.0399,0.45,0.0033,33.0,21.0
295.0,0.0179,0.0337,0.59,0.0027,33.0,23.0
349.0,0.0188,0.0391,0.37,0.0031,33.0,20.0
492.0,0.0152,0.0419,0.42,0.0032,36.0,24.0
537.0,0.0149,0.041,0.51,0.0028,33.0,21.0
455.0,0.0135,0.0344,0.43,0.0025,40.0,26.0
398.0,0.0207,0.0359,0.55,0.0031,37.0,21.0
247.0,0.0192,0.0364,0.37,0.0026,35.0,23.0
140.0,0.0171,0.0512,0.48,0.004,53.0,33.0
144.0,0.0189,0.0374,0.44,0.003,36.0,20.0
408.0,0.0243,0.0414,0.44,0.0035,34.0,21.0
334.0,0.0249,0.0355,0.53,0.0033,35.0,26.0
539.0,0.0182,0.0479,0.47,0.0034,37.0,24.0
553.0,0.0176,0.0385,0.44,0.0029,31.0,17.0
256.0,0.0103,0.0221,0.25,0.0019,4.0,1.0
352.0,0.0109,0.024,0.37,0.0023,11.0,5.0
358.0,0.0066,0.0279,0.5,0.0022,12.0,9.0
447.0,0.0121,0.019,0.35,0.0028,14.0,6.0
549.0,0.0123,0.0176,0.34,0.0022,10.0,4.0
342.0,0.015,0.024,0.4,0.002,26.904448539089234,7.0
487.0,0.009,0.0174,0.28,0.0024,11.0,7.0
576.0,0.014,0.02,0.34,0.0026,12.0,5.0
430.0,0.0153,0.0218,0.27,0.0026,10.0,3.0
297.0,0.016,0.0205,0.3,0.003,11.0,6.0
221.0,0.0161,0.021,0.34,0.0022,12.0,6.0
436.0,0.0128,0.0219,0.27,0.0022,10.0,5.0
236.0,0.011,0.024,0.32,0.0024,11.0,5.0
407.0,0.0057,0.0247,0.28,0.0021,12.0,4.0
386.0,0.0084,0.0223,0.29,0.0025,10.0,5.0
386.0,0.0055,0.0297,0.39,0.0025,15.0,10.0
350.0,0.0107,0.0238,0.39,0.0026,10.0,4.0
330.0,0.0152,0.0205,0.27,0.0021,12.0,5.0
173.0,0.0122,0.0203,0.33,0.0028,12.0,5.0
123.0,0.011,0.023,0.34,0.0024,11.0,4.0
119.0,0.0126,0.0199,0.28,0.003,12.0,6.0
300.0,0.0128,0.0243,0.35,0.0028,12.0,7.0
261.0,0.0132,0.0195,0.31,0.0025,7.0,5.0
564.0,0.0115,0.0235,0.35,0.0027,8.0,3.0
360.0,0.0075,0.027,0.36,0.0023,8.0,2.0
355.0,0.0112,0.028,0.36,0.0029,23.0,12.0
426.0,0.0115,0.0325,0.36,0.0027,20.0,11.0
616.0,0.0089,0.0295,0.26,0.0022,15.0,8.0
402.0,0.0132,0.0323,0.34,0.0024,19.0,9.0
554.0,0.0115,0.0289,0.36,0.0025,21.0,11.0
615.0,0.0125,0.0318,0.35,0.003,23.0,11.0
457.0,0.0124,0.0327,0.28,0.0026,21.0,8.0
343.0,0.0144,0.0312,0.33,0.003,19.0,11.0
416.0,0.015,0.0312,0.36,0.0023,21.0,9.0
356.0,0.0105,0.033,0.29,0.0025,21.0,10.0
141.0,0.0115,0.0333,0.34,0.0028,20.0,10.0
140.0,0.0114,0.0232,0.3,0.0024,18.0,8.0
203.0,0.0096,0.031,0.42,0.0024,19.0,7.0
374.0,0.0123,0.0309,0.37,0.0029,17.0,7.0
364.0,0.0133,0.0279,0.34,0.0026,15.0,10.0
601.0,0.0125,0.0348,0.38,0.0029,21.0,13.0
391.0,0.0144,0.0276,0.31,0.0028,19.0,10.0
446.0,0.0123,0.0291,0.37,0.0026,18.0,7.0
293.0,0.0088,0.0248,0.45,0.0024,20.0,10.0
271.0,0.0149,0.0276,0.29,0.0022,17.0,8.0
462.0,0.0118,0.0291,0.42,0.0028,17.0,7.0
415.0,0.0051,0.0309,0.29,0.0022,19.0,8.0
729.0,0.0068,0.0344,0.35,0.0025,14.0,7.0
486.0,0.0085,0.0323,0.3,0.0026,16.0,8.0
314.0,0.0118,0.0301,0.35,0.003,20.0,9.0
449.0,0.0165,0.054,0.55,0.0029,42.0,29.0
518.0,0.0137,0.0481,0.39,0.0024,39.0,27.0
670.0,0.0151,0.0464,0.53,0.003,44.0,31.0
503.0,0.0197,0.0516,0.49,0.0026,36.0,25.0
902.0,0.0153,0.0522,0.45,0.0025,38.0,28.0
554.0,0.0211,0.0434,0.43,0.0031,33.0,23.0
470.0,0.0178,0.0519,0.42,0.0026,41.0,28.0
679.0,0.0236,0.0452,0.48,0.0023,36.0,24.0
455.0,0.0147,0.0292,0.39,0.0024,24.0,14.0
742.0,0.0151,0.0465,0.52,0.0027,43.0,30.0
157.0,0.02,0.0478,0.54,0.0029,44.0,28.0
461.0,0.0167,0.0558,0.49,0.0031,35.0,26.0
166.0,0.0118,0.0405,0.61,0.0025,31.0,23.0
263.0,0.0176,0.0497,0.5,0.0029,30.0,19.0
468.0,0.0155,0.0486,0.57,0.0024,33.0,20.0
492.0,0.022,0.044,0.53,0.0026,28.0,23.0
482.0,0.0216,0.0532,0.53,0.0031,37.0,27.0
496.0,0.016,0.0406,0.47,0.0025,29.0,17.0
351.0,0.0163,0.0456,0.46,0.003,32.0,20.0
312.0,0.018,0.0453,0.44,0.0027,32.0,21.0
630.0,0.018,0.0414,0.57,0.0026,32.0,19.0
