날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-07-22,성동구,2141,0.0094,0.0382,0.31,0.003,29.0,23.0
2023-07-22,광진구,2352,0.0086,0.0365,0.28,0.0025,31.0,21.0
2023-07-22,동대문구,2256,0.0095,0.0403,0.22,0.0035,32.0,22.0
2023-07-22,중랑구,2570,0.0109,0.0367,0.3,0.0027,30.0,22.0
2023-07-22,성북구,3034,0.0113,0.036,0.41,0.0032,28.0,17.0
2023-07-22,강북구,1895,0.008,0.0318,0.37,0.0025,38.0,24.0
2023-07-22,도봉구,1884,0.007,0.0405,0.36968151147098516,0.0034,22.0,17.0
2023-07-22,노원구,3693,0.0074,0.0426,0.35,0.002,29.0,21.0
2023-07-22,은평구,3194,0.0078,0.0333,0.25,0.0034,25.0,21.0
2023-07-22,서대문구,2308,0.0085,0.0415,0.51,0.0031,24.0,17.0
2023-07-22,마포구,2740,0.0101,0.0475,0.36,0.0034,29.0,23.0
2023-07-22,양천구,3385,0.0101,0.0331,0.38,0.0029,30.0,24.0
2023-07-22,강서구,4470,0.0109,0.0378,0.4,0.0027,30.0,22.0
2023-07-22,구로구,3444,0.0065,0.0351,0.26,0.0026,24.0,16.0
2023-07-22,금천구,1517,0.0079,0.0386,0.25,0.0031,31.0,23.0
2023-07-22,영등포구,3110,0.0117,0.0382,0.37,0.0029,31.0,24.0
2023-07-22,동작구,2597,0.0079,0.0382,0.29,0.0025,30.0,23.0
2023-07-22,관악구,2769,0.0101,0.0419,0.36,0.0033,35.0,21.0
2023-07-22,서초구,3193,0.0098,0.0368,0.32,0.0033,30.0,15.0
2023-07-22,강남구,3906,0.0116,0.0365,0.33,0.0034,32.0,23.0
2023-07-22,송파구,5548,0.0114,0.0382,0.36,0.0027,32.0,21.0
2023-07-22,강동구,3942,0.006,0.0337,0.29,0.0027,28.0,19.0
2023-07-23,종로구,107,0.008,0.012,0.27,0.003,8.0,3.0
2023-07-23,중구,97,0.0101,0.011,0.26,0.0022,7.0,5.0
2023-07-23,용산구,197,0.0067,0.012,0.25,0.0027,8.0,5.0
2023-07-23,성동구,385,0.0084,0.01,0.22,0.0022,10.0,5.0
2023-07-23,광진구,304,0.0082,0.0096,0.19,0.002,10.0,4.0
2023-07-23,동대문구,554,0.0071,0.0115,0.17,0.0027,10.0,5.0
2023-07-23,중랑구,379,0.0122,0.0105,0.21,0.0022,11.0,5.0
2023-07-23,성북구,457,0.0083,0.0114,0.33,0.0026,9.0,4.0
2023-07-23,강북구,242,0.0072,0.007,0.28,0.002,13.0,5.0
2023-07-23,도봉구,314,0.0059,0.0078,0.36968151147098516,0.003,9.0,5.0
2023-07-23,노원구,590,0.0087,0.0088,0.27,0.0016,12.0,5.0
2023-07-23,은평구,603,0.0068,0.0096,0.21,0.003,9.0,7.0
2023-07-23,서대문구,372,0.0059,0.0129,0.36968151147098516,0.0029,6.0,3.0
2023-07-23,마포구,497,0.0086,0.0134,0.26,0.0026,9.0,5.0
2023-07-23,양천구,834,0.0066,0.0078,0.27,0.0022,11.0,6.0
2023-07-23,강서구,1036,0.0068,0.0114,0.26,0.0022,9.0,5.0
2023-07-23,구로구,507,0.005,0.0129,0.18,0.0019,4.0,1.0
2023-07-23,금천구,186,0.0061,0.0115,0.23,0.0027,11.0,6.0
2023-07-23,영등포구,542,0.0071,0.0122,0.25,0.0023,10.0,5.0
2023-07-23,동작구,389,0.0049,0.0141,0.18,0.002,9.0,5.0
2023-07-23,관악구,370,0.007,0.0136,0.26,0.0026,10.0,4.0
2023-07-23,서초구,703,0.0056,0.0178,0.23,0.0027,6.0,1.0
2023-07-23,강남구,803,0.0078,0.0105,0.21,0.0029,10.0,6.0
2023-07-23,송파구,1059,0.008,0.0102,0.25,0.0022,11.0,4.0
2023-07-23,강동구,758,0.0065,0.0088,0.2,0.0024,10.0,4.0
2023-07-24,종로구,1411,0.0142,0.0419,0.39,0.0032,22.0,14.0
2023-07-24,중구,1412,0.0163,0.0375,0.36,0.0027,17.0,15.0
2023-07-24,용산구,2296,0.0128,0.042,0.36,0.0031,22.0,15.0
2023-07-24,성동구,3442,0.0116,0.0226,0.31,0.0022,20.0,13.0
2023-07-24,광진구,4132,0.0125,0.0359,0.31,0.0023,20.0,13.0
2023-07-24,동대문구,3747,0.0117,0.0436,0.23,0.0033,26.0,17.0
2023-07-24,중랑구,4559,0.0144,0.0252,0.3,0.0023,23.0,15.0
2023-07-24,성북구,5480,0.0112,0.0257,0.41,0.0029,18.0,13.0
2023-07-24,강북구,3328,0.0092,0.0325,0.35,0.0023,30.0,18.0
2023-07-24,도봉구,3534,0.0108,0.038,0.26,0.003,20.0,15.0
2023-07-24,노원구,6303,0.0128,0.0222,0.38,0.0019,22.0,15.0
2023-07-24,은평구,5526,0.0123,0.0291,0.29,0.003,20.0,17.0
2023-07-24,서대문구,3935,0.01,0.0278,0.36968151147098516,0.0031,14.0,9.0
2023-07-24,마포구,4605,0.0149,0.045,0.34,0.003,19.0,14.0
2023-07-24,양천구,5746,0.011,0.0316,0.33,0.0026,20.0,13.0
2023-07-24,강서구,7458,0.0125,0.0382,0.32,0.0026,20.0,13.0
2023-07-24,구로구,5820,0.0082,0.0363,0.24,0.0025,12.0,8.0
2023-07-24,금천구,2690,0.0087,0.0233,0.25,0.0029,19.0,10.0
2023-07-24,영등포구,4895,0.0121,0.0381,0.32,0.0027,18.0,13.0
2023-07-24,동작구,4515,0.0107,0.0387,0.29,0.0022,23.0,15.0
2023-07-24,관악구,5067,0.0124,0.0427,0.34,0.003,22.0,12.0
2023-07-24,서초구,4784,0.0117,0.0394,0.33,0.0029,21.0,9.0
2023-07-24,강남구,6199,0.0131,0.0378,0.34,0.003,23.0,16.0
2023-07-24,송파구,9036,0.0148,0.0372,0.37,0.0024,24.0,13.0
2023-07-24,강동구,6578,0.0123,0.0305,0.34,0.0025,20.0,12.0
2023-07-25,종로구,923,0.0122,0.0257,0.32,0.0031,18.0,10.0
2023-07-25,중구,954,0.0142,0.0238,0.3,0.0025,15.0,11.0
2023-07-25,용산구,1673,0.0115,0.0268,0.28,0.0029,18.0,12.0
2023-07-25,성동구,2494,0.0128,0.0246,0.25,0.0026,18.0,11.0
2023-07-25,광진구,2803,0.0117,0.0237,0.25,0.0023,18.0,10.0
2023-07-25,동대문구,2761,0.0092,0.0302,0.19,0.003,19.0,10.0
2023-07-25,중랑구,3042,0.0165,0.025,0.25,0.0024,19.0,11.0
2023-07-25,성북구,3572,0.0118,0.0267,0.36,0.0028,18.0,9.0
2023-07-25,강북구,2232,0.0077,0.0216,0.29,0.0022,24.0,12.0
2023-07-25,도봉구,2411,0.0151,0.0167,0.3,0.0032,24.0,16.0
2023-07-25,노원구,4406,0.0096,0.0125,0.25,0.0021,13.0,6.0
2023-07-25,은평구,3726,0.0099,0.0197,0.26,0.003,21.0,15.0
2023-07-25,서대문구,2710,0.0095,0.0255,0.38,0.0027,14.0,8.0
2023-07-25,마포구,3135,0.012,0.028,0.29,0.003,19.0,13.0
2023-07-25,양천구,4022,0.0098,0.0199,0.28,0.0026,19.0,10.0
2023-07-25,강서구,4977,0.0097,0.0252,0.27,0.0023,15.0,9.0
2023-07-25,구로구,3831,0.0076,0.0237,0.2,0.0023,11.0,6.0
2023-07-25,금천구,1837,0.01,0.023,0.19,0.0032,14.0,11.0
2023-07-25,영등포구,3437,0.011,0.0246,0.28,0.0026,17.0,11.0
2023-07-25,동작구,3042,0.0089,0.0272,0.22,0.0022,18.0,10.0
2023-07-25,관악구,3598,0.0106,0.0272,0.28,0.0029,20.0,9.0
2023-07-25,서초구,3542,0.0093,0.0287,0.26,0.0028,17.0,6.0
2023-07-25,강남구,4483,0.011,0.0269,0.26,0.003,18.0,11.0
2023-07-25,송파구,6293,0.0124,0.025,0.3,0.0025,19.0,11.0
2023-07-25,강동구,4534,0.0125,0.0189,0.28,0.0026,20.0,11.0
2023-07-26,종로구,813,0.0143,0.0167,0.32,0.0033,12.0,5.0
2023-07-26,중구,824,0.0156,0.0149,0.28,0.0025,10.0,6.0
2023-07-26,용산구,1440,0.0152,0.0145,0.29,0.0029,15.0,8.0
2023-07-26,성동구,2163,0.0142,0.0162,0.24,0.0027,14.0,7.0
2023-07-26,광진구,2653,0.0122,0.0158,0.25,0.0021,13.0,6.0
2023-07-26,동대문구,2615,0.0112,0.0201,0.19,0.0031,14.0,5.0
2023-07-26,중랑구,2805,0.015,0.0166,0.22,0.0024,13.0,6.0
2023-07-26,성북구,3403,0.0129,0.0189,0.36,0.003,13.0,4.0
2023-07-26,강북구,1950,0.008,0.0173,0.25,0.0022,16.0,6.0
2023-07-26,도봉구,2020,0.0083,0.0189,0.36968151147098516,0.0032,7.0,4.0
2023-07-26,노원구,4019,0.0102,0.0172,0.25,0.0021,12.0,5.0
2023-07-26,은평구,3539,0.0074,0.0057,0.21,0.003,11.0,8.0
2023-07-26,서대문구,2220,0.0102,0.0166,0.34,0.0028,10.0,3.0
2023-07-26,마포구,2778,0.0127,0.0154,0.26,0.0031,14.0,6.0
2023-07-26,양천구,3384,0.0101,0.0123,0.25,0.0026,14.0,6.0
2023-07-26,강서구,4551,0.0098,0.0144,0.24,0.0025,13.0,5.0
2023-07-26,구로구,3603,0.0078,0.0151,0.18,0.0024,8.0,2.0
2023-07-26,금천구,1708,0.0104,0.0145,0.18,0.0033,9.0,8.0
2023-07-26,영등포구,3038,0.0118,0.0145,0.25,0.0027,13.0,6.0
2023-07-26,동작구,2774,0.0087,0.0172,0.2,0.0022,14.0,7.0
2023-07-26,관악구,3316,0.0101,0.017,0.26,0.0029,15.0,6.0
2023-07-26,서초구,3216,0.0104,0.0186,0.24,0.0028,12.0,1.0
2023-07-26,강남구,4094,0.0167,0.0149,0.27,0.0029,14.0,7.0
2023-07-26,송파구,5586,0.0145,0.0149,0.28,0.0024,15.0,6.0
2023-07-26,강동구,4071,0.0119,0.0133,0.22,0.0025,13.0,5.0
2023-07-27,종로구,936,0.016,0.0277,0.34,0.0038,21.0,12.0
2023-07-27,중구,958,0.0168,0.0259,0.32,0.0028,18.0,14.0
2023-07-27,용산구,1519,0.0173,0.0284,0.34,0.0033,24.0,16.0
2023-07-27,성동구,2567,0.0176,0.0273,0.27,0.0028,21.0,14.0
2023-07-27,광진구,2767,0.0121,0.0221,0.21,0.0023,17.0,7.0
2023-07-27,동대문구,2521,0.0129,0.0295,0.31,0.0033,24.0,13.0
2023-07-27,중랑구,3060,0.013,0.0266,0.25,0.0023,22.0,13.0
2023-07-27,성북구,3544,0.0195,0.0232,0.41,0.003,19.0,12.0
2023-07-27,강북구,2119,0.0094,0.0268,0.28,0.0023,26.0,14.0
2023-07-27,도봉구,2232,0.0093,0.0304,0.43,0.0026,15.0,10.0
2023-07-27,노원구,4173,0.0136,0.0243,0.3,0.0019,22.0,12.0
2023-07-27,은평구,3756,0.0107,0.0216,0.24,0.0033,19.0,16.0
2023-07-27,서대문구,2585,0.0126,0.0289,0.35,0.0032,18.0,10.0
2023-07-27,마포구,3146,0.0158,0.0277,0.31,0.0034,23.0,14.0
2023-07-27,양천구,3982,0.0137,0.022,0.3,0.0028,22.0,13.0
2023-07-27,강서구,4851,0.0142,0.0239,0.32,0.0029,22.0,14.0
2023-07-27,구로구,3838,0.0097,0.0237,0.21,0.0028,14.0,7.0
2023-07-27,금천구,1929,0.011,0.0244,0.19,0.0033,19.0,14.0
2023-07-27,영등포구,3359,0.0153,0.0257,0.29,0.0029,20.0,14.0
2023-07-27,동작구,2922,0.0116,0.0297,0.23,0.0024,22.0,14.0
2023-07-27,관악구,3481,0.0138,0.029,0.3,0.0031,24.0,13.0
2023-07-27,서초구,3260,0.015,0.0276,0.28,0.0029,22.0,6.0
2023-07-27,강남구,4234,0.0188,0.0264,0.27,0.0031,23.0,14.0
2023-07-27,송파구,6041,0.0183,0.0281,0.32,0.0024,23.0,13.0
2023-07-27,강동구,4628,0.0149,0.0194,0.25,0.0025,19.0,10.0
2023-07-28,종로구,977,0.0145,0.0296,0.34,0.0044,31.0,22.0
2023-07-28,중구,1058,0.0181,0.0274,0.35,0.0031,28.0,23.0
2023-07-28,용산구,1746,0.0176,0.0268,0.35,0.0037,35.0,26.0
2023-07-28,성동구,2692,0.0168,0.0279,0.29,0.0034,32.0,23.0
2023-07-28,광진구,2969,0.0135,0.0289,0.26,0.003,33.0,23.0
2023-07-28,동대문구,2962,0.0117,0.0316,0.31,0.0038,35.0,24.0
2023-07-28,중랑구,3338,0.011,0.0302,0.25,0.003,34.0,25.0
2023-07-28,성북구,4058,0.0216,0.0089,0.5,0.003,30.0,17.0
2023-07-28,강북구,2344,0.0079,0.0316,0.27,0.0029,38.0,26.0
2023-07-28,도봉구,2448,0.0078,0.0331,0.42,0.0034,25.0,19.0
2023-07-28,노원구,4703,0.0119,0.0283,0.29,0.0025,34.0,24.0
2023-07-28,은평구,3970,0.0094,0.0225,0.24,0.0037,28.0,22.0
2023-07-28,서대문구,2929,0.0113,0.0292,0.33,0.0037,25.0,18.0
2023-07-28,마포구,3395,0.0153,0.0256,0.33,0.0034,32.0,22.0
2023-07-28,양천구,4061,0.014,0.0209,0.31,0.0033,31.0,23.0
2023-07-28,강서구,5189,0.0134,0.024,0.32,0.0031,31.0,23.0
2023-07-28,구로구,4365,0.0109,0.0228,0.22,0.0035,24.0,15.0
2023-07-28,금천구,1934,0.0121,0.021,0.19,0.0038,28.0,23.0
2023-07-28,영등포구,3706,0.0163,0.0249,0.3,0.0033,29.0,23.0
2023-07-28,동작구,3210,0.0134,0.0273,0.25,0.0028,32.0,24.0
2023-07-28,관악구,3657,0.0189,0.0166,0.34,0.0032,32.0,20.0
2023-07-28,서초구,3534,0.0161,0.0273,0.3,0.0035,30.0,14.0
2023-07-28,강남구,4719,0.0185,0.0267,0.28,0.0039,33.0,24.0
2023-07-28,송파구,6801,0.0187,0.0289,0.32,0.003,35.0,24.0
2023-07-28,강동구,4674,0.0134,0.0249,0.27,0.0029,30.0,22.0
2023-07-29,종로구,696,0.0114,0.0279,0.29,0.0043,26.0,21.0
2023-07-29,중구,700,0.0129,0.0243,0.29,0.0031,23.0,21.0
2023-07-29,용산구,1265,0.0133,0.0275,0.34,0.0037,32.0,25.0
2023-07-29,성동구,1795,0.0121,0.028,0.23,0.0033,30.0,24.0
2023-07-29,광진구,2082,0.0096,0.0293,0.22,0.0028,32.0,25.0
2023-07-29,동대문구,2135,0.009,0.0297,0.28,0.0037,31.0,23.0
2023-07-29,중랑구,2381,0.007,0.0291,0.22,0.0029,32.0,25.0
2023-07-29,성북구,2871,0.011,0.0261,0.33,0.0036,18.0,18.0
2023-07-29,강북구,1617,0.0064,0.0265,0.24,0.0027,32.0,22.0
2023-07-29,도봉구,1697,0.0062,0.0273,0.39,0.0033,19.0,16.0
2023-07-29,노원구,3373,0.009,0.0254,0.27,0.0026,28.0,21.0
2023-07-29,은평구,2986,0.0077,0.0215,0.23,0.0037,28.0,20.0
2023-07-29,서대문구,2112,0.0094,0.027,0.3,0.0035,22.0,15.0
2023-07-29,마포구,2436,0.0143,0.0253,0.3,0.004,29.0,21.0
2023-07-29,양천구,2978,0.0115,0.0218,0.3,0.0032,29.0,21.0
2023-07-29,강서구,3972,0.0112,0.0226,0.3,0.003,27.0,20.0
2023-07-29,구로구,3144,0.0087,0.0227,0.22,0.0033,22.0,15.0
2023-07-29,금천구,1524,0.0105,0.0242,0.19,0.0036,25.0,22.0
2023-07-29,영등포구,2645,0.0143,0.0243,0.29,0.0034,28.0,22.0
2023-07-29,동작구,2361,0.0109,0.0292,0.24,0.0028,28.0,21.0
2023-07-29,관악구,2797,0.0128,0.0242,0.31,0.0033,31.0,21.0
2023-07-29,서초구,2632,0.013,0.027,0.3,0.0034,27.0,14.0
2023-07-29,강남구,3280,0.0149,0.0277,0.26,0.0036,36.0,26.0
2023-07-29,송파구,4812,0.0152,0.0271,0.3,0.0029,34.0,24.0
2023-07-29,강동구,3580,0.0107,0.0252,0.25,0.0029,32.0,24.0
2023-07-30,종로구,97,0.0114,0.0337,0.32,0.0033,15.0,9.0
2023-07-30,중구,107,0.0142,0.0303,0.3,0.0023,12.0,10.0
2023-07-30,용산구,215,0.0142,0.0354,0.33,0.0029,17.0,13.0
2023-07-30,성동구,345,0.0073,0.0307,0.2,0.0025,13.0,9.0
2023-07-30,광진구,358,0.0089,0.0329,0.2,0.0022,16.0,10.0
2023-07-30,동대문구,571,0.0078,0.0356,0.29,0.0029,19.0,11.0
2023-07-30,중랑구,485,0.0049,0.0257,0.19,0.0022,14.0,8.0
2023-07-30,성북구,488,0.011,0.0306,0.31,0.0028,10.0,8.0
2023-07-30,강북구,309,0.005,0.031,0.24,0.0021,19.0,10.0
2023-07-30,도봉구,346,0.0056,0.0333,0.38,0.0026,8.0,6.0
2023-07-30,노원구,779,0.0078,0.0212,0.26,0.0021,11.0,4.0
2023-07-30,은평구,612,0.0056,0.0171,0.2,0.003,7.0,7.0
2023-07-30,서대문구,384,0.0079,0.035,0.28,0.0025,11.0,7.0
2023-07-30,마포구,536,0.0138,0.0357,0.31,0.0027,16.0,10.0
2023-07-30,양천구,819,0.0108,0.031,0.31,0.0025,16.0,11.0
2023-07-30,강서구,965,0.0107,0.0339,0.31,0.0023,14.0,9.0
2023-07-30,구로구,539,0.0081,0.0299,0.22,0.002,11.0,7.0
2023-07-30,금천구,213,0.0079,0.0338,0.18,0.0029,14.0,12.0
2023-07-30,영등포구,551,0.0137,0.0336,0.31,0.0024,17.0,11.0
2023-07-30,동작구,346,0.0098,0.0374,0.24,0.0022,17.0,12.0
2023-07-30,관악구,372,0.0118,0.0335,0.32,0.0024,19.0,11.0
2023-07-30,서초구,661,0.0088,0.0338,0.26,0.0028,16.0,4.0
2023-07-30,강남구,790,0.0125,0.0343,0.26,0.0031,18.0,13.0
2023-07-30,송파구,895,0.0102,0.0364,0.28,0.0023,18.0,11.0
2023-07-30,강동구,623,0.008,0.0276,0.21,0.0025,16.0,10.0
2023-07-31,종로구,1203,0.0182,0.0226,0.4,0.0034,26.0,18.0
2023-07-31,중구,1292,0.0182,0.0337,0.35,0.0025,25.0,22.0
2023-07-31,용산구,2017,0.0162,0.0445,0.39,0.0031,31.0,26.0
2023-07-31,성동구,3128,0.0182,0.0424,0.33,0.0028,29.0,22.0
2023-07-31,광진구,3604,0.0163,0.0316,0.32,0.0027,28.0,20.0
2023-07-31,동대문구,3581,0.0113,0.0445,0.36,0.0029,29.0,21.0
2023-07-31,중랑구,4185,0.0134,0.0377,0.31,0.0024,30.0,24.0
2023-07-31,성북구,4792,0.0143,0.0359,0.39,0.0031,21.0,18.0
2023-07-31,강북구,2935,0.0063,0.0319,0.29,0.0023,33.0,22.0
2023-07-31,도봉구,3000,0.008,0.0335,0.45,0.0027,21.0,15.0
2023-07-31,노원구,5699,0.0119,0.031,0.33,0.0022,29.0,22.0
2023-07-31,은평구,4711,0.0086,0.0295,0.31,0.0029,27.0,21.0
2023-07-31,서대문구,3477,0.0099,0.0364,0.36,0.0029,24.0,16.0
2023-07-31,마포구,3981,0.0165,0.0424,0.33,0.0031,30.0,22.0
2023-07-31,양천구,4810,0.0137,0.0353,0.33,0.0026,32.0,23.0
2023-07-31,강서구,6570,0.0138,0.0359,0.33,0.0026,31.0,23.0
2023-07-31,구로구,5159,0.0111,0.0378,0.25,0.0027,24.0,17.0
2023-07-31,금천구,2450,0.013,0.0385,0.21,0.0032,32.0,25.0
2023-07-31,영등포구,4428,0.0178,0.0384,0.31,0.0027,29.0,23.0
2023-07-31,동작구,3943,0.0126,0.0417,0.29,0.0025,29.0,22.0
2023-07-31,관악구,4737,0.0158,0.0393,0.36,0.0028,35.0,24.0
2023-07-31,서초구,4266,0.0171,0.0419,0.33,0.0029,31.0,17.0
2023-07-31,강남구,5495,0.0181,0.0464,0.31,0.0032,31.0,25.0
2023-07-31,송파구,7582,0.0194,0.0491,0.37,0.0026,33.0,23.0
2023-07-31,강동구,5878,0.0147,0.0372,0.3,0.0026,28.0,22.0
2023-08-01,종로구,841,0.0127,0.0579,0.36,0.0034,26.0,20.0
2023-08-01,중구,905,0.0173,0.0475,0.36,0.0024,25.0,22.0
2023-08-01,용산구,1423,0.0194,0.0542,0.39,0.0031,33.0,26.0
2023-08-01,성동구,2214,0.009,0.035,0.3,0.003,17.0,18.0
2023-08-01,광진구,2529,0.0084,0.0364,0.22,0.0021,21.0,15.0
2023-08-01,동대문구,2377,0.0085,0.053,0.25,0.0022,30.0,23.0
2023-08-01,중랑구,2757,0.0083,0.0416,0.26,0.0022,24.0,18.0
2023-08-01,성북구,3369,0.013,0.0534,0.37,0.0028,19.0,16.0
2023-08-01,강북구,2004,0.007,0.053,0.3,0.0021,33.0,22.0
2023-08-01,도봉구,2089,0.0072,0.0543,0.45,0.0025,21.0,16.0
2023-08-01,노원구,3861,0.0126,0.0507,0.33,0.002,29.0,21.0
2023-08-01,은평구,3395,0.0087,0.0264,0.32,0.0028,21.0,18.0
2023-08-01,서대문구,2254,0.0102,0.059,0.35,0.0026,22.0,17.0
2023-08-01,마포구,2794,0.0154,0.0595,0.36,0.0029,33.0,23.0
2023-08-01,양천구,3369,0.0174,0.0486,0.39,0.0024,35.0,25.0
2023-08-01,강서구,4339,0.0169,0.0207,0.39,0.0024,24.0,15.0
2023-08-01,구로구,3492,0.0124,0.0496,0.28,0.0023,28.0,19.0
2023-08-01,금천구,1780,0.0151,0.053,0.25,0.0031,35.0,30.0
2023-08-01,영등포구,2999,0.0199,0.0513,0.33,0.0025,32.0,26.0
2023-08-01,동작구,2662,0.0152,0.0623,0.32,0.0024,36.0,27.0
2023-08-01,관악구,3240,0.016,0.0585,0.39,0.0025,37.0,26.0
2023-08-01,서초구,3238,0.0175,0.0545,0.34,0.0028,31.0,16.0
2023-08-01,강남구,3916,0.0184,0.0322,0.3,0.0029,22.0,16.0
2023-08-01,송파구,5144,0.0177,0.059,0.35,0.0023,35.0,25.0
2023-08-01,강동구,3983,0.0126,0.0479,0.3,0.0025,29.0,21.0
2023-08-02,종로구,742,0.0153,0.0363,0.36,0.0035,32.0,21.0
2023-08-02,중구,768,0.016,0.0322,0.32,0.0024,27.0,24.0
2023-08-02,용산구,1271,0.0191,0.0356,0.4,0.0032,36.0,28.0
2023-08-02,성동구,1910,0.0191,0.0346,0.32,0.0029,35.0,26.0
2023-08-02,광진구,2191,0.016,0.0339,0.32,0.0026,35.0,24.0
2023-08-02,동대문구,2135,0.0102,0.0381,0.22,0.0025,35.0,25.0
2023-08-02,중랑구,2308,0.013,0.0309,0.31,0.0022,36.0,27.0
2023-08-02,성북구,2976,0.0135,0.0359,0.35,0.003,21.0,18.0
2023-08-02,강북구,1744,0.0073,0.0357,0.27,0.0022,34.0,23.0
2023-08-02,도봉구,1854,0.0084,0.0383,0.42,0.0027,23.0,16.0
2023-08-02,노원구,3524,0.0125,0.0328,0.31,0.0021,30.0,21.0
2023-08-02,은평구,3140,0.0098,0.025,0.3,0.003,28.0,21.0
2023-08-02,서대문구,1926,0.0117,0.0334,0.31,0.0029,25.0,17.0
2023-08-02,마포구,2501,0.0166,0.033,0.34,0.0029,35.0,24.0
2023-08-02,양천구,3113,0.0194,0.0258,0.44,0.0028,44.0,32.0
2023-08-02,강서구,4096,0.0171,0.0309,0.37,0.0027,39.0,28.0
2023-08-02,구로구,3299,0.0152,0.0263,0.28,0.0026,32.0,21.0
2023-08-02,금천구,1557,0.0152,0.0277,0.25,0.0033,35.0,28.0
2023-08-02,영등포구,2729,0.0203,0.0297,0.25,0.0029,34.0,26.0
2023-08-02,동작구,2541,0.0163,0.0334,0.32,0.0026,34.0,27.0
2023-08-02,관악구,2805,0.0202,0.0308,0.4,0.0032,40.0,27.0
2023-08-02,서초구,2811,0.0172,0.0372,0.34,0.003,35.0,19.0
2023-08-02,강남구,3462,0.0207,0.0352,0.34,0.003,35.0,28.0
2023-08-02,송파구,4482,0.024,0.0335,0.4,0.0028,40.0,30.0
2023-08-02,강동구,3356,0.0157,0.0309,0.31,0.0027,33.0,23.0
2023-08-03,종로구,837,0.0156,0.028,0.3,0.0035,21.0,14.0
2023-08-03,중구,867,0.0186,0.0116,0.31,0.0027,18.0,16.0
2023-08-03,용산구,1310,0.0161,0.0227,0.3,0.0033,27.0,20.0
2023-08-03,성동구,2285,0.0181,0.0185,0.26,0.0028,24.0,19.0
2023-08-03,광진구,2398,0.0167,0.0234,0.28,0.0027,23.0,13.0
2023-08-03,동대문구,2441,0.0106,0.0275,0.19,0.0024,24.0,15.0
2023-08-03,중랑구,2574,0.0142,0.0253,0.26,0.0024,24.0,17.0
2023-08-03,성북구,3229,0.0137,0.025,0.29,0.0032,16.0,11.0
2023-08-03,강북구,1838,0.0075,0.0268,0.24,0.0023,22.0,13.0
2023-08-03,도봉구,1942,0.0105,0.0105,0.36,0.0028,15.0,12.0
2023-08-03,노원구,3771,0.0124,0.0231,0.27,0.0023,20.0,12.0
2023-08-03,은평구,3211,0.01,0.0197,0.26,0.0032,20.0,16.0
2023-08-03,서대문구,2149,0.0124,0.0255,0.27,0.003,16.0,12.0
2023-08-03,마포구,2636,0.0147,0.0283,0.28,0.0032,24.0,16.0
2023-08-03,양천구,3212,0.0145,0.0264,0.3,0.0029,23.0,17.0
2023-08-03,강서구,4342,0.0131,0.03,0.29,0.0028,27.0,17.0
2023-08-03,구로구,3444,0.0112,0.0232,0.21,0.0026,18.0,11.0
2023-08-03,금천구,1748,0.0119,0.0242,0.19,0.0033,22.0,16.0
2023-08-03,영등포구,2725,0.0145,0.0287,0.21,0.0028,26.0,17.0
2023-08-03,동작구,2509,0.0131,0.0286,0.21,0.0029,21.0,14.0
2023-08-03,관악구,3186,0.0156,0.0247,0.29,0.0029,26.0,15.0
2023-08-03,서초구,2918,0.0166,0.0251,0.26,0.0031,24.0,8.0
2023-08-03,강남구,3776,0.019,0.0278,0.26,0.0034,23.0,17.0
2023-08-03,송파구,4981,0.0185,0.0253,0.29,0.0027,25.0,15.0
2023-08-03,강동구,3676,0.016,0.0229,0.26,0.0028,21.0,13.0
2023-08-04,종로구,877,0.0142,0.0294,0.3,0.0034,19.0,11.0
2023-08-04,중구,923,0.0151,0.0252,0.29,0.0027,17.0,13.0
2023-08-04,용산구,1399,0.0167,0.0284,0.32,0.0033,24.0,16.0
2023-08-04,성동구,2226,0.0175,0.0219,0.25,0.003,21.0,14.0
2023-08-04,광진구,2560,0.0143,0.0281,0.22,0.003,22.0,15.0
2023-08-04,동대문구,2554,0.0117,0.0289,0.2,0.0026,23.0,13.0
2023-08-04,중랑구,2812,0.0116,0.0276,0.23,0.0024,22.0,15.0
2023-08-04,성북구,3527,0.0129,0.0276,0.28,0.0032,14.0,9.0
2023-08-04,강북구,2012,0.0061,0.0296,0.22,0.0023,21.0,12.0
2023-08-04,도봉구,2161,0.0067,0.0314,0.37,0.003,15.0,9.0
2023-08-04,노원구,4172,0.011,0.0277,0.26,0.0025,20.0,11.0
2023-08-04,은평구,3412,0.0077,0.0075,0.28,0.003,13.0,13.0
2023-08-04,서대문구,2457,0.0108,0.0281,0.27,0.0032,16.0,10.0
2023-08-04,마포구,2785,0.015,0.0266,0.29,0.0031,22.0,13.0
2023-08-04,양천구,3427,0.0131,0.0259,0.28,0.0029,22.0,14.0
2023-08-04,강서구,4489,0.0132,0.0242,0.27,0.0029,23.0,14.0
2023-08-04,구로구,3652,0.0095,0.0243,0.2,0.0027,14.0,7.0
2023-08-04,금천구,1739,0.0142,0.02,0.21,0.0035,19.0,15.0
2023-08-04,영등포구,3065,0.0178,0.0253,0.29,0.0029,21.0,15.0
