C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ORG_ID,C1_OBJ_NM_ENG,lcName
소재지(시군구)별,469737358,15315HJG016,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2020,,Jeju-do,제주특별자치도,㎡,101,By Administrative District,제주
소재지(시군구)별,469737358,15315HJG016,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2021,,Jeju-do,제주특별자치도,㎡,101,By Administrative District,제주
소재지(시군구)별,469737358,15315HJG016,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2022,,Jeju-do,제주특별자치도,㎡,101,By Administrative District,제주
소재지(시군구)별,469737358,15315HJG016,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2023,,Jeju-do,제주특별자치도,㎡,101,By Administrative District,제주
소재지(시군구)별,139983328,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2012,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,140413907,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2013,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,140971318,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2014,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,140971433,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2015,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,140971433,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2016,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,141468621,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2017,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,142715907,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2018,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,142715907,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2019,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,142495482,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2020,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,143324836,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2021,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,141833041,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2022,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
소재지(시군구)별,141833041,15315HJG017,A,㎡,16315T2008_0012,DT_1YL21291E,도시지역면적,도시지역면적(시도/시/군/구),2023,,Sejong-si,세종특별자치시,㎡,101,By Administrative District,세종
